表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,,,,,,,
公開日：,2022年6月21日,,,,,,,,,,,,,
,,,,,,,,,,,,,,
***,調査又は集計していないもの,,,,,,,,,,,,,
-,データが得られないもの,,,,,,,,,,,,,
X,数値が秘匿されているもの,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,/項目 コード,E9101,,E9102,,E9103,,E9105,,E9106,
調査年 コード,調査年,地域 コード,地域,/項目,E9101_最終学歴人口（卒業者総数）【人】,注釈,E9102_最終学歴人口（小学校・中学校）【人】,注釈,E9103_最終学歴人口（高校・旧中）【人】,注釈,E9105_最終学歴人口（短大・高専）【人】,注釈,E9106_最終学歴人口（大学・大学院）【人】,注釈
2010100000,2010年度,46223,鹿児島県 南九州市,,32701,,11145,,16346,,3041,,2042,
2010100000,2010年度,46224,鹿児島県 伊佐市,,24734,,7450,,12840,,2168,,1698,
2010100000,2010年度,46225,鹿児島県 姶良市,,59830,,10834,,31705,,8282,,7778,
2010100000,2010年度,46303,鹿児島県 三島村,,343,,153,,91,,38,,60,
2010100000,2010年度,46304,鹿児島県 十島村,,577,,252,,196,,50,,77,
2010100000,2010年度,46392,鹿児島県 さつま町,,20272,,6147,,10594,,1765,,1140,
2010100000,2010年度,46404,鹿児島県 長島町,,9155,,3494,,4494,,739,,370,
2010100000,2010年度,46452,鹿児島県 湧水町,,9889,,3395,,5288,,716,,466,
2010100000,2010年度,46468,鹿児島県 大崎町,,11991,,4244,,5981,,1009,,636,
2010100000,2010年度,46482,鹿児島県 東串良町,,5707,,1641,,3217,,502,,323,
2010100000,2010年度,46490,鹿児島県 錦江町,,7654,,2696,,3801,,573,,348,
2010100000,2010年度,46491,鹿児島県 南大隅町,,7704,,3088,,3816,,440,,350,
2010100000,2010年度,46492,鹿児島県 肝付町,,14634,,5601,,7102,,1132,,747,
2010100000,2010年度,46501,鹿児島県 中種子町,,7245,,2082,,3916,,663,,485,
2010100000,2010年度,46502,鹿児島県 南種子町,,5154,,1442,,2801,,482,,375,
2010100000,2010年度,46505,鹿児島県 屋久島町,,11225,,3631,,5254,,1050,,1253,
2010100000,2010年度,46523,鹿児島県 大和村,,1419,,687,,524,,108,,87,
2010100000,2010年度,46524,鹿児島県 宇検村,,1676,,789,,616,,153,,115,
2010100000,2010年度,46525,鹿児島県 瀬戸内町,,8376,,3471,,3268,,946,,665,
2010100000,2010年度,46527,鹿児島県 龍郷町,,4786,,1718,,2119,,512,,416,
2010100000,2010年度,46529,鹿児島県 喜界町,,6685,,2716,,2736,,650,,568,
2010100000,2010年度,46530,鹿児島県 徳之島町,,9565,,3393,,4174,,1103,,879,
2010100000,2010年度,46531,鹿児島県 天城町,,5364,,1875,,2579,,538,,365,
2010100000,2010年度,46532,鹿児島県 伊仙町,,5599,,1953,,2753,,533,,353,
2010100000,2010年度,46533,鹿児島県 和泊町,,5720,,2024,,2269,,783,,543,
2010100000,2010年度,46534,鹿児島県 知名町,,5559,,2207,,2119,,679,,471,
2010100000,2010年度,46535,鹿児島県 与論町,,4364,,1671,,1597,,572,,411,
2010100000,2010年度,47201,沖縄県 那覇市,,238501,,29482,,76959,,31688,,38763,
2010100000,2010年度,47205,沖縄県 宜野湾市,,66668,,9126,,22850,,9384,,10244,
2010100000,2010年度,47207,沖縄県 石垣市,,35730,,7320,,12576,,4532,,3869,
2010100000,2010年度,47208,沖縄県 浦添市,,80652,,11061,,30145,,12253,,12434,
2010100000,2010年度,47209,沖縄県 名護市,,43175,,8522,,16887,,5650,,5152,
2010100000,2010年度,47210,沖縄県 糸満市,,42323,,10873,,18384,,5682,,4066,
2010100000,2010年度,47211,沖縄県 沖縄市,,95781,,18596,,40950,,12056,,10392,
2010100000,2010年度,47212,沖縄県 豊見城市,,41844,,5964,,16324,,6364,,5894,
2010100000,2010年度,47213,沖縄県 うるま市,,87676,,22070,,38760,,9345,,6834,
2010100000,2010年度,47214,沖縄県 宮古島市,,40611,,13654,,14497,,5423,,3576,
2010100000,2010年度,47215,沖縄県 南城市,,30385,,8040,,13653,,3924,,3265,
2010100000,2010年度,47301,沖縄県 国頭村,,4214,,1518,,1891,,459,,318,
2010100000,2010年度,47302,沖縄県 大宜味村,,2684,,955,,1191,,246,,224,
2010100000,2010年度,47303,沖縄県 東村,,1463,,534,,645,,135,,140,
2010100000,2010年度,47306,沖縄県 今帰仁村,,7253,,2644,,2925,,857,,667,
2010100000,2010年度,47308,沖縄県 本部町,,11087,,3961,,4697,,1232,,945,
2010100000,2010年度,47311,沖縄県 恩納村,,8045,,1931,,3717,,1025,,707,
2010100000,2010年度,47313,沖縄県 宜野座村,,4009,,1093,,1753,,641,,420,
2010100000,2010年度,47314,沖縄県 金武町,,8362,,2713,,3573,,1185,,716,
2010100000,2010年度,47315,沖縄県 伊江村,,3978,,1961,,1426,,321,,222,
2010100000,2010年度,47324,沖縄県 読谷村,,28041,,5581,,10362,,3625,,2708,
2010100000,2010年度,47325,沖縄県 嘉手納町,,10329,,2343,,3917,,1250,,950,
2010100000,2010年度,47326,沖縄県 北谷町,,19989,,3411,,7717,,2683,,2484,
2010100000,2010年度,47327,沖縄県 北中城村,,12085,,2295,,5353,,1703,,1568,
2010100000,2010年度,47328,沖縄県 中城村,,12977,,2927,,5518,,1823,,1791,
2010100000,2010年度,47329,沖縄県 西原町,,24409,,3593,,8592,,3647,,3878,
2010100000,2010年度,47348,沖縄県 与那原町,,12110,,2206,,5314,,1811,,1727,
2010100000,2010年度,47350,沖縄県 南風原町,,25674,,4599,,10253,,4346,,4067,
2010100000,2010年度,47353,沖縄県 渡嘉敷村,,625,,164,,260,,97,,91,
2010100000,2010年度,47354,沖縄県 座間味村,,708,,146,,347,,90,,113,
2010100000,2010年度,47355,沖縄県 粟国村,,719,,358,,234,,43,,56,
2010100000,2010年度,47356,沖縄県 渡名喜村,,401,,177,,146,,30,,48,
2010100000,2010年度,47357,沖縄県 南大東村,,1188,,467,,552,,85,,83,
2010100000,2010年度,47358,沖縄県 北大東村,,548,,193,,253,,49,,53,
2010100000,2010年度,47359,沖縄県 伊平屋村,,981,,341,,451,,103,,73,
2010100000,2010年度,47360,沖縄県 伊是名村,,1298,,488,,619,,113,,68,
2010100000,2010年度,47361,沖縄県 久米島町,,6702,,2064,,3199,,689,,657,
2010100000,2010年度,47362,沖縄県 八重瀬町,,19660,,4853,,8852,,2832,,2314,
2010100000,2010年度,47375,沖縄県 多良間村,,952,,453,,327,,98,,60,
2010100000,2010年度,47381,沖縄県 竹富町,,3220,,748,,1117,,538,,458,
2010100000,2010年度,47382,沖縄県 与那国町,,1327,,431,,570,,167,,139,
